B0DD2FBD.txt.ptree,0,5,0..3,Lol
B0DD2FBD.txt.ptree,0,7,3..4,COMMA
B0DD2FBD.txt.ptree,0,10,5..11,thanks
B0DD2FBD.txt.ptree,0,12,11..12,.
B0DD2FBD.txt.ptree,1,5,13..16,You
B0DD2FBD.txt.ptree,1,8,17..21,must
B0DD2FBD.txt.ptree,1,11,22..26,real
B0DD2FBD.txt.ptree,1,14,27..29,be
B0DD2FBD.txt.ptree,1,18,30..33,fun
B0DD2FBD.txt.ptree,1,21,34..36,at
B0DD2FBD.txt.ptree,1,24,37..44,parties
B0DD2FBD.txt.ptree,1,26,44..45,.
B0DD2FBD.txt.ptree,2,5,46..50,Your
B0DD2FBD.txt.ptree,2,7,51..59,charisma
B0DD2FBD.txt.ptree,2,10,60..62,is
B0DD2FBD.txt.ptree,2,13,63..65,as
B0DD2FBD.txt.ptree,2,15,66..70,foul
B0DD2FBD.txt.ptree,2,18,71..73,as
B0DD2FBD.txt.ptree,2,21,74..78,your
B0DD2FBD.txt.ptree,2,23,79..85,rivers
