4A27EAAE.txt.ptree,0,5,0..3,You
4A27EAAE.txt.ptree,0,9,3..6,'re
4A27EAAE.txt.ptree,0,13,7..13,either
4A27EAAE.txt.ptree,0,15,14..20,racist
4A27EAAE.txt.ptree,0,18,21..28,towards
4A27EAAE.txt.ptree,0,21,29..36,gypsies
4A27EAAE.txt.ptree,0,23,36..37,COMMA
4A27EAAE.txt.ptree,0,25,38..40,or
4A27EAAE.txt.ptree,0,28,41..45,have
4A27EAAE.txt.ptree,0,31,46..51,never
4A27EAAE.txt.ptree,0,34,52..55,met
4A27EAAE.txt.ptree,0,37,56..57,a
4A27EAAE.txt.ptree,0,39,58..63,gypsy
