5AFE3C7E.txt.ptree,0,5,0..2,Go
5AFE3C7E.txt.ptree,0,8,3..6,cry
5AFE3C7E.txt.ptree,0,11,7..12,these
5AFE3C7E.txt.ptree,0,13,13..18,words
5AFE3C7E.txt.ptree,0,16,19..21,to
5AFE3C7E.txt.ptree,0,19,22..26,your
5AFE3C7E.txt.ptree,0,21,27..38,incompetent
5AFE3C7E.txt.ptree,0,23,39..45,mother
5AFE3C7E.txt.ptree,0,25,45..46,.
5AFE3C7E.txt.ptree,1,5,47..50,You
5AFE3C7E.txt.ptree,1,8,51..56,sound
5AFE3C7E.txt.ptree,1,12,57..62,angry
5AFE3C7E.txt.ptree,1,14,63..66,and
5AFE3C7E.txt.ptree,1,17,67..75,deprived
5AFE3C7E.txt.ptree,1,19,75..76,.
