FDD9345A.txt.ptree,0,5,0..4,Yeah
FDD9345A.txt.ptree,0,8,5..8,for
FDD9345A.txt.ptree,0,11,9..12,the
FDD9345A.txt.ptree,0,13,13..17,anti
FDD9345A.txt.ptree,0,15,18..22,vaxx
