E1BB44D2.txt.ptree,0,5,0..1,>
E1BB44D2.txt.ptree,0,8,1..3,It
E1BB44D2.txt.ptree,0,11,3..5,'s
E1BB44D2.txt.ptree,0,14,6..15,literally
E1BB44D2.txt.ptree,0,18,16..22,cheese
E1BB44D2.txt.ptree,0,20,22..23,COMMA
E1BB44D2.txt.ptree,0,22,24..29,sauce
E1BB44D2.txt.ptree,0,24,29..30,COMMA
E1BB44D2.txt.ptree,0,26,31..36,bread
E1BB44D2.txt.ptree,0,28,37..40,and
E1BB44D2.txt.ptree,0,30,41..45,meat
E1BB44D2.txt.ptree,0,33,46..50,made
E1BB44D2.txt.ptree,0,36,51..55,into
E1BB44D2.txt.ptree,0,39,56..57,a
E1BB44D2.txt.ptree,0,41,58..64,greasy
E1BB44D2.txt.ptree,0,43,65..76,abomination
E1BB44D2.txt.ptree,0,45,76..77,.
E1BB44D2.txt.ptree,1,4,79..82,And
E1BB44D2.txt.ptree,1,7,83..89,people
E1BB44D2.txt.ptree,1,10,90..94,like
E1BB44D2.txt.ptree,1,13,95..98,the
E1BB44D2.txt.ptree,1,15,99..105,greasy
E1BB44D2.txt.ptree,1,17,106..117,abomination
E1BB44D2.txt.ptree,1,19,117..118,.
