C9FD20A8.txt.ptree,0,5,0..5,There
C9FD20A8.txt.ptree,0,8,5..7,'s
C9FD20A8.txt.ptree,0,11,8..12,been
C9FD20A8.txt.ptree,0,15,13..14,a
C9FD20A8.txt.ptree,0,17,15..21,stupid
C9FD20A8.txt.ptree,0,19,22..28,amount
C9FD20A8.txt.ptree,0,22,29..31,of
C9FD20A8.txt.ptree,0,26,32..37,Putin
C9FD20A8.txt.ptree,0,29,38..50,sympathizing
C9FD20A8.txt.ptree,0,32,51..57,lately
C9FD20A8.txt.ptree,0,34,57..58,.
C9FD20A8.txt.ptree,1,5,59..62,Not
C9FD20A8.txt.ptree,1,7,63..67,sure
C9FD20A8.txt.ptree,1,13,68..71,how
C9FD20A8.txt.ptree,1,15,72..76,much
C9FD20A8.txt.ptree,1,18,77..79,of
C9FD20A8.txt.ptree,1,21,80..84,that
C9FD20A8.txt.ptree,1,25,85..88,has
C9FD20A8.txt.ptree,1,28,89..93,been
C9FD20A8.txt.ptree,1,31,94..103,authentic
C9FD20A8.txt.ptree,1,33,104..107,and
C9FD20A8.txt.ptree,1,37,108..111,how
C9FD20A8.txt.ptree,1,39,112..116,much
C9FD20A8.txt.ptree,1,43,117..121,have
C9FD20A8.txt.ptree,1,46,122..126,been
C9FD20A8.txt.ptree,1,49,127..130,not
C9FD20A8.txt.ptree,1,52,131..139,accounts
C9FD20A8.txt.ptree,1,54,139..140,.
