D9AB416A.txt.ptree,0,5,0..3,Aww
D9AB416A.txt.ptree,0,8,4..7,the
D9AB416A.txt.ptree,0,10,8..15,ruskies
D9AB416A.txt.ptree,0,13,16..20,here
D9AB416A.txt.ptree,0,17,21..28,getting
D9AB416A.txt.ptree,0,20,29..36,nervous
D9AB416A.txt.ptree,0,22,36..37,COMMA
D9AB416A.txt.ptree,0,25,38..41,but
D9AB416A.txt.ptree,0,28,42..45,its
D9AB416A.txt.ptree,0,31,46..50,okay
D9AB416A.txt.ptree,0,35,51..53,to
D9AB416A.txt.ptree,0,38,54..58,bomb
D9AB416A.txt.ptree,0,41,59..68,Ukrainian
D9AB416A.txt.ptree,0,43,69..78,civilians
D9AB416A.txt.ptree,0,45,79..82,and
D9AB416A.txt.ptree,0,47,83..97,infrastructure
D9AB416A.txt.ptree,0,49,98..103,right
D9AB416A.txt.ptree,0,51,103..104,?
