39156D44.txt.ptree,0,5,0..2,No
39156D44.txt.ptree,0,7,3..6,one
39156D44.txt.ptree,0,11,7..12,gives
39156D44.txt.ptree,0,16,13..14,a
39156D44.txt.ptree,0,18,15..19,fuck
39156D44.txt.ptree,0,21,20..25,about
39156D44.txt.ptree,0,24,26..29,you
39156D44.txt.ptree,0,26,29..30,COMMA
39156D44.txt.ptree,0,28,31..33,or
39156D44.txt.ptree,0,31,34..38,your
39156D44.txt.ptree,0,33,39..46,friends
39156D44.txt.ptree,0,36,47..51,dead
39156D44.txt.ptree,0,38,52..58,mother
39156D44.txt.ptree,0,40,59..65,either
39156D44.txt.ptree,0,43,66..70,lmao
39156D44.txt.ptree,0,45,70..71,.
39156D44.txt.ptree,1,5,72..76,Such
39156D44.txt.ptree,1,8,77..78,a
39156D44.txt.ptree,1,10,79..86,tragedy
39156D44.txt.ptree,1,12,86..87,.
39156D44.txt.ptree,2,4,89..100,Anyyywayyys
39156D44.txt.ptree,2,6,100..101,.
