7757C8DC.txt.ptree,0,5,0..4,Lmao
7757C8DC.txt.ptree,0,7,5..8,she
7757C8DC.txt.ptree,0,10,8..10,'s
7757C8DC.txt.ptree,0,14,11..12,a
7757C8DC.txt.ptree,0,16,13..20,fucking
7757C8DC.txt.ptree,0,18,21..25,slut
7757C8DC.txt.ptree,0,21,26..29,for
7757C8DC.txt.ptree,0,24,30..35,money
7757C8DC.txt.ptree,0,26,35..36,.
7757C8DC.txt.ptree,1,5,37..40,The
7757C8DC.txt.ptree,1,7,41..47,mental
7757C8DC.txt.ptree,1,9,48..58,gymnastics
7757C8DC.txt.ptree,1,11,59..65,people
7757C8DC.txt.ptree,1,14,66..68,do
7757C8DC.txt.ptree,1,19,69..73,that
7757C8DC.txt.ptree,1,21,74..78,poor
7757C8DC.txt.ptree,1,23,79..82,kid
7757C8DC.txt.ptree,1,25,82..83,.
7757C8DC.txt.ptree,2,5,84..89,Never
7757C8DC.txt.ptree,2,8,90..93,had
7757C8DC.txt.ptree,2,11,94..95,a
7757C8DC.txt.ptree,2,13,96..102,chance
7757C8DC.txt.ptree,2,15,102..103,.
