2CCDBC83.txt.ptree,0,5,0..4,Your
2CCDBC83.txt.ptree,0,7,5..9,face
2CCDBC83.txt.ptree,0,10,10..12,is
2CCDBC83.txt.ptree,0,13,13..19,racist
