E5EBFD14.txt.ptree,0,5,0..3,One
E5EBFD14.txt.ptree,0,8,4..6,is
E5EBFD14.txt.ptree,0,11,7..15,children
E5EBFD14.txt.ptree,0,13,15..16,.
E5EBFD14.txt.ptree,1,5,17..20,One
E5EBFD14.txt.ptree,1,8,21..23,is
E5EBFD14.txt.ptree,1,11,24..33,teenagers
E5EBFD14.txt.ptree,1,13,33..34,.
E5EBFD14.txt.ptree,2,5,35..39,That
E5EBFD14.txt.ptree,2,8,40..42,is
E5EBFD14.txt.ptree,2,11,43..46,the
E5EBFD14.txt.ptree,2,13,47..56,objective
E5EBFD14.txt.ptree,2,15,57..67,difference
E5EBFD14.txt.ptree,2,17,67..68,.
E5EBFD14.txt.ptree,3,5,70..74,Fuck
E5EBFD14.txt.ptree,3,8,75..78,off
E5EBFD14.txt.ptree,3,14,79..82,you
E5EBFD14.txt.ptree,3,16,83..92,worthless
E5EBFD14.txt.ptree,3,18,93..98,piece
E5EBFD14.txt.ptree,3,21,99..101,of
E5EBFD14.txt.ptree,3,24,102..106,shit
E5EBFD14.txt.ptree,3,26,106..107,.
