18AAF11D.txt.ptree,0,5,0..3,Now
18AAF11D.txt.ptree,0,8,4..7,you
18AAF11D.txt.ptree,0,11,8..11,are
18AAF11D.txt.ptree,0,14,12..17,being
18AAF11D.txt.ptree,0,17,18..24,incels
18AAF11D.txt.ptree,0,19,24..25,.
18AAF11D.txt.ptree,1,5,26..31,Balls
18AAF11D.txt.ptree,1,7,32..37,jokes
18AAF11D.txt.ptree,1,10,38..41,are
18AAF11D.txt.ptree,1,13,42..47,funny
18AAF11D.txt.ptree,1,18,48..51,you
18AAF11D.txt.ptree,1,21,52..56,cant
18AAF11D.txt.ptree,1,24,57..61,take
18AAF11D.txt.ptree,1,27,62..66,that
18AAF11D.txt.ptree,1,30,67..71,from
18AAF11D.txt.ptree,1,33,72..74,us
