B9B7E84E.txt.ptree,0,5,0..2,ok
B9B7E84E.txt.ptree,0,7,3..7,then
B9B7E84E.txt.ptree,0,10,8..13,maybe
B9B7E84E.txt.ptree,0,13,14..16,go
B9B7E84E.txt.ptree,0,16,17..22,after
B9B7E84E.txt.ptree,0,20,23..26,the
B9B7E84E.txt.ptree,0,22,27..33,people
B9B7E84E.txt.ptree,0,26,34..38,that
B9B7E84E.txt.ptree,0,30,39..46,abandon
B9B7E84E.txt.ptree,0,33,47..52,their
B9B7E84E.txt.ptree,0,35,53..61,newborns
B9B7E84E.txt.ptree,0,38,62..64,on
B9B7E84E.txt.ptree,0,41,65..68,the
B9B7E84E.txt.ptree,0,43,69..75,street
B9B7E84E.txt.ptree,0,46,76..82,before
B9B7E84E.txt.ptree,0,49,83..85,me
