36952311.txt.ptree,0,5,0..4,Just
36952311.txt.ptree,0,7,5..12,because
36952311.txt.ptree,0,11,13..14,I
36952311.txt.ptree,0,14,15..20,think
36952311.txt.ptree,0,19,21..25,your
36952311.txt.ptree,0,21,26..30,race
36952311.txt.ptree,0,24,31..34,are
36952311.txt.ptree,0,27,35..43,mongrols
36952311.txt.ptree,0,30,44..54,destroying
36952311.txt.ptree,0,34,55..62,society
36952311.txt.ptree,0,36,63..69,doesnt
36952311.txt.ptree,0,39,70..74,mean
36952311.txt.ptree,0,43,75..76,I
36952311.txt.ptree,0,46,77..81,dont
36952311.txt.ptree,0,49,82..87,think
36952311.txt.ptree,0,54,88..91,you
36952311.txt.ptree,0,57,91..94,'re
36952311.txt.ptree,0,60,95..98,hot
36952311.txt.ptree,0,63,99..101,as
36952311.txt.ptree,0,66,102..106,hell
36952311.txt.ptree,0,68,106..107,!
36952311.txt.ptree,1,5,108..110,My
36952311.txt.ptree,1,7,111..116,place
36952311.txt.ptree,1,10,117..119,or
36952311.txt.ptree,1,12,120..125,yours
36952311.txt.ptree,1,14,125..126,!
