A9F76A8A.txt.ptree,0,4,0..2,So
A9F76A8A.txt.ptree,0,7,3..5,we
A9F76A8A.txt.ptree,0,10,5..8,'re
A9F76A8A.txt.ptree,0,13,9..13,just
A9F76A8A.txt.ptree,0,16,14..19,going
A9F76A8A.txt.ptree,0,20,20..22,to
A9F76A8A.txt.ptree,0,23,23..29,ignore
A9F76A8A.txt.ptree,0,26,30..34,that
A9F76A8A.txt.ptree,0,30,35..38,gas
A9F76A8A.txt.ptree,0,32,39..46,futures
A9F76A8A.txt.ptree,0,35,47..51,went
A9F76A8A.txt.ptree,0,38,52..60,negative
A9F76A8A.txt.ptree,0,41,61..66,under
A9F76A8A.txt.ptree,0,44,67..72,Trump
A9F76A8A.txt.ptree,0,47,73..80,because
A9F76A8A.txt.ptree,0,51,81..83,he
A9F76A8A.txt.ptree,0,54,84..90,fucked
A9F76A8A.txt.ptree,0,57,91..93,up
A9F76A8A.txt.ptree,0,60,94..97,the
A9F76A8A.txt.ptree,0,62,98..105,economy
A9F76A8A.txt.ptree,0,65,106..108,so
A9F76A8A.txt.ptree,0,67,109..112,bad
A9F76A8A.txt.ptree,0,69,113..116,lol
