374CD96F.txt.ptree,0,6,0..1,I
374CD96F.txt.ptree,0,9,2..7,think
374CD96F.txt.ptree,0,12,8..10,if
374CD96F.txt.ptree,0,16,11..14,you
374CD96F.txt.ptree,0,19,15..19,join
374CD96F.txt.ptree,0,23,20..23,the
374CD96F.txt.ptree,0,25,24..32,military
374CD96F.txt.ptree,0,28,33..40,because
374CD96F.txt.ptree,0,30,41..43,of
374CD96F.txt.ptree,0,33,44..48,some
374CD96F.txt.ptree,0,35,49..58,obsessive
374CD96F.txt.ptree,0,37,59..69,patriotism
374CD96F.txt.ptree,0,39,69..70,COMMA
374CD96F.txt.ptree,0,42,71..74,you
374CD96F.txt.ptree,0,45,75..78,are
374CD96F.txt.ptree,0,49,79..80,a
374CD96F.txt.ptree,0,51,81..87,sucker
374CD96F.txt.ptree,0,53,88..94,simple
374CD96F.txt.ptree,0,56,95..97,as
374CD96F.txt.ptree,0,59,98..102,that
374CD96F.txt.ptree,0,61,102..103,.
