0335AA7E.txt.ptree,0,7,0..8,Everyone
0335AA7E.txt.ptree,0,11,9..13,that
0335AA7E.txt.ptree,0,15,14..18,says
0335AA7E.txt.ptree,0,18,19..21,it
0335AA7E.txt.ptree,0,21,21..23,'s
0335AA7E.txt.ptree,0,24,24..28,fake
0335AA7E.txt.ptree,0,26,28..29,COMMA
0335AA7E.txt.ptree,0,29,30..31,I
0335AA7E.txt.ptree,0,32,32..36,hope
0335AA7E.txt.ptree,0,37,37..44,someone
0335AA7E.txt.ptree,0,40,45..50,dumps
0335AA7E.txt.ptree,0,43,51..54,you
0335AA7E.txt.ptree,0,46,55..58,out
0335AA7E.txt.ptree,0,49,59..62,the
0335AA7E.txt.ptree,0,51,63..69,coffin
0335AA7E.txt.ptree,0,54,70..72,at
0335AA7E.txt.ptree,0,57,73..77,your
0335AA7E.txt.ptree,0,59,78..85,funeral
0335AA7E.txt.ptree,0,63,86..88,to
0335AA7E.txt.ptree,0,66,89..92,see
0335AA7E.txt.ptree,0,69,93..95,if
0335AA7E.txt.ptree,0,73,96..99,you
0335AA7E.txt.ptree,0,76,100..105,faked
0335AA7E.txt.ptree,0,79,106..108,it
0335AA7E.txt.ptree,0,82,109..112,too
0335AA7E.txt.ptree,0,84,112..113,.
