C287B5E8.txt.ptree,0,5,0..4,Yeah
C287B5E8.txt.ptree,0,8,5..8,bro
C287B5E8.txt.ptree,0,13,9..11,we
C287B5E8.txt.ptree,0,16,12..16,need
C287B5E8.txt.ptree,0,20,17..20,you
C287B5E8.txt.ptree,0,23,21..23,to
C287B5E8.txt.ptree,0,26,24..27,say
C287B5E8.txt.ptree,0,30,28..32,this
C287B5E8.txt.ptree,0,33,33..37,very
C287B5E8.txt.ptree,0,35,38..47,important
C287B5E8.txt.ptree,0,37,48..53,piece
C287B5E8.txt.ptree,0,40,54..56,of
C287B5E8.txt.ptree,0,44,57..61,info
C287B5E8.txt.ptree,0,47,62..65,our
C287B5E8.txt.ptree,0,49,66..70,tiny
C287B5E8.txt.ptree,0,51,71..77,brains
C287B5E8.txt.ptree,0,53,78..82,cant
C287B5E8.txt.ptree,0,55,83..93,comprehend
C287B5E8.txt.ptree,0,57,93..94,.
C287B5E8.txt.ptree,1,5,95..99,Fuck
C287B5E8.txt.ptree,1,8,100..103,off
C287B5E8.txt.ptree,1,10,103..104,.
