8D909FD0.txt.ptree,0,5,0..4,Yeah
8D909FD0.txt.ptree,0,7,4..5,COMMA
8D909FD0.txt.ptree,0,10,6..8,no
8D909FD0.txt.ptree,0,12,8..9,.
8D909FD0.txt.ptree,1,4,10..13,And
8D909FD0.txt.ptree,1,7,14..17,for
8D909FD0.txt.ptree,1,11,18..22,that
8D909FD0.txt.ptree,1,14,23..27,fuck
8D909FD0.txt.ptree,1,17,28..31,you
8D909FD0.txt.ptree,1,19,31..32,.
