BE09DAAB.txt.ptree,0,6,0..4,This
BE09DAAB.txt.ptree,0,9,5..7,is
BE09DAAB.txt.ptree,0,11,7..10,n't
BE09DAAB.txt.ptree,0,14,11..16,third
BE09DAAB.txt.ptree,0,16,17..22,party
BE09DAAB.txt.ptree,0,18,23..27,news
BE09DAAB.txt.ptree,0,20,27..28,COMMA
BE09DAAB.txt.ptree,0,23,29..31,it
BE09DAAB.txt.ptree,0,26,31..33,'s
BE09DAAB.txt.ptree,0,30,34..38,99th
BE09DAAB.txt.ptree,0,32,39..44,party
BE09DAAB.txt.ptree,0,34,45..49,news
BE09DAAB.txt.ptree,0,37,50..59,supported
BE09DAAB.txt.ptree,0,40,60..62,by
BE09DAAB.txt.ptree,0,43,63..70,Russian
BE09DAAB.txt.ptree,0,45,71..74,bot
BE09DAAB.txt.ptree,0,47,75..80,money
BE09DAAB.txt.ptree,0,49,80..81,.
BE09DAAB.txt.ptree,1,5,82..86,Scum
BE09DAAB.txt.ptree,1,7,86..87,.
