DEC0CA7B.txt.ptree,0,5,0..4,Ahhh
DEC0CA7B.txt.ptree,0,9,5..8,the
DEC0CA7B.txt.ptree,0,11,9..15,stench
DEC0CA7B.txt.ptree,0,14,16..18,of
DEC0CA7B.txt.ptree,0,17,19..25,female
DEC0CA7B.txt.ptree,0,19,26..37,entitlement
DEC0CA7B.txt.ptree,0,21,37..38,.
DEC0CA7B.txt.ptree,1,5,39..40,I
DEC0CA7B.txt.ptree,1,8,40..43,'ll
DEC0CA7B.txt.ptree,1,11,44..47,hit
DEC0CA7B.txt.ptree,1,14,48..51,you
DEC0CA7B.txt.ptree,1,18,52..53,.
DEC0CA7B.txt.ptree,2,5,54..57,Coz
DEC0CA7B.txt.ptree,2,7,58..65,society
DEC0CA7B.txt.ptree,2,10,66..70,says
DEC0CA7B.txt.ptree,2,15,71..74,you
DEC0CA7B.txt.ptree,2,18,75..77,ca
DEC0CA7B.txt.ptree,2,20,77..80,n't
DEC0CA7B.txt.ptree,2,23,81..84,hit
DEC0CA7B.txt.ptree,2,26,85..87,me
DEC0CA7B.txt.ptree,2,29,88..92,back
DEC0CA7B.txt.ptree,2,31,92..93,.
